0,1,0,2,20,1,4,1,0,2,1
0,0,0,1,20,1,25,1,0,0,0
0,0,0,0,35,1,14,0,1,1,1
0,0,0,4,26,1,26,0,0,1,1
0,0,0,10,57,1,14,2,0,2,1
0,0,0,0,22,1,20,1,0,2,1
0,0,0,0,33,0,2,0,1,0,0
0,0,0,0,53,0,2,2,0,0,0
0,0,0,1,22,1,27,1,0,2,0
0,0,0,2,31,1,20,0,1,0,0
0,0,0,0,57,1,28,2,0,2,0
0,0,0,0,20,1,29,1,0,1,1
0,0,0,1,66,0,0,2,0,0,0
0,0,0,1,26,1,0,0,1,1,0
0,0,0,4,28,1,0,0,0,0,1
0,3,1,7,23,0,2,1,1,2,1
0,0,0,0,23,0,30,1,1,0,0
0,0,0,0,62,0,31,2,0,0,0
0,2,1,3,23,0,32,1,0,1,1
0,0,0,0,36,0,11,0,1,1,0
0,0,0,3,66,1,14,2,0,1,0
0,0,0,0,58,1,33,2,0,1,0
0,0,0,2,27,1,34,0,0,1,0
0,0,0,3,33,0,2,0,0,0,1
0,0,0,6,32,1,0,0,1,0,1
0,0,0,1,48,1,15,2,0,2,0
0,0,0,11,37,1,35,0,0,0,1
0,0,0,2,26,0,36,0,0,1,0
0,0,0,0,40,1,4,0,0,2,0
0,0,0,8,51,1,0,2,0,1,0
0,0,1,0,21,1,7,1,0,1,1
0,0,0,4,56,1,5,2,0,2,0
0,0,0,7,33,1,4,0,0,1,1
0,0,0,19,39,0,2,0,0,1,1
0,0,0,1,39,0,2,0,1,0,1
0,0,0,0,56,1,37,2,0,2,0
0,0,0,4,68,0,2,2,0,0,0
0,0,0,14,49,0,2,2,1,1,1
0,0,1,1,23,1,14,1,0,1,0
0,0,0,0,49,0,11,2,0,0,0
0,0,0,7,52,1,38,2,0,0,0
0,0,0,1,66,0,39,2,1,0,0
0,0,0,0,32,1,40,0,1,1,0
0,0,0,3,50,1,15,2,1,1,0
0,0,0,1,31,1,41,0,0,1,0
0,0,0,1,66,1,0,2,0,0,0
0,0,0,3,43,1,21,0,0,2,0
0,0,0,14,30,1,0,0,0,1,1
0,0,0,0,25,0,2,0,0,1,1
0,0,0,10,48,1,4,2,0,1,0
0,0,0,0,21,0,2,1,0,2,0
0,0,0,4,29,1,42,0,0,1,1
0,0,0,0,46,0,2,2,0,2,0
0,0,0,1,39,1,43,0,0,0,0
0,0,0,3,52,1,44,2,1,1,0
0,0,0,0,70,0,9,2,0,1,0
0,0,0,2,29,1,38,0,0,1,1
0,0,0,4,51,1,45,2,0,1,0
0,0,0,1,27,1,4,0,0,2,1
0,0,0,3,22,1,0,1,0,1,1
0,0,0,0,25,0,11,0,0,0,0
0,0,0,1,34,1,29,0,0,0,0
0,0,0,0,31,0,2,0,0,2,0
1,2,2,3,21,1,46,1,0,1,1
0,0,0,0,20,0,15,1,1,2,1
0,0,0,0,21,1,47,1,0,1,0
0,0,0,0,58,1,48,2,1,2,0
0,0,0,0,49,1,49,2,0,0,0
0,0,0,15,53,1,42,2,0,1,1
0,0,0,3,33,1,14,0,0,1,1
0,0,0,1,31,1,50,0,0,1,1
0,0,0,9,44,1,4,0,0,1,0
0,0,0,1,36,0,0,0,0,1,1
0,0,0,0,49,0,9,2,0,0,0
0,0,0,14,51,1,0,2,0,1,0
0,0,0,1,30,0,2,0,0,1,0
0,0,0,2,29,0,9,0,0,2,0
0,0,0,0,27,1,51,0,1,0,0
0,0,0,5,50,1,0,2,1,1,0
0,0,0,0,23,1,7,1,1,1,1
0,0,1,2,31,1,27,0,1,0,1
0,0,0,0,33,1,6,0,0,1,1
0,0,0,6,26,1,0,0,0,1,0
0,0,0,0,30,0,11,0,0,1,1
0,0,0,4,49,1,14,2,0,1,0
0,0,0,2,56,1,0,2,0,2,0
0,0,0,0,24,1,52,1,1,0,0
0,0,0,0,20,1,29,1,1,1,1
0,0,0,0,29,0,53,0,0,1,1
0,0,0,0,22,1,20,1,0,2,0
0,0,0,5,54,1,10,2,0,2,0
0,0,0,2,49,0,54,2,0,2,1
0,0,0,1,40,0,2,0,1,2,0
0,0,0,1,30,1,0,0,0,1,0
0,0,1,2,24,1,55,1,1,0,0
0,0,0,4,26,0,2,0,0,0,1
3,0,0,6,29,1,0,0,0,1,0
0,0,0,3,21,1,4,1,0,1,1
0,0,0,1,23,1,14,1,0,1,1
0,0,0,2,39,0,56,0,0,0,0
0,0,0,6,33,1,57,0,0,1,0
0,0,0,0,40,0,11,0,1,0,0
0,0,0,2,43,1,0,0,0,0,0
0,0,0,0,50,1,4,2,0,0,0
0,0,0,1,49,1,4,2,0,1,0
0,0,0,9,32,0,58,0,0,0,1
0,1,0,3,22,0,59,1,1,1,0
0,0,0,0,22,1,10,1,0,0,1
0,0,0,1,36,0,2,0,1,1,0
0,0,0,0,30,1,33,0,0,2,0
0,0,0,3,23,1,10,1,0,2,1
0,0,0,0,23,1,60,1,0,1,0
0,0,0,21,40,1,8,0,0,1,0
0,0,0,8,28,1,4,0,0,1,1
0,0,0,1,54,0,38,2,1,0,0
0,0,0,0,34,0,2,0,1,2,0
0,0,0,0,39,0,2,0,0,2,1
0,0,0,0,40,0,9,0,0,2,0
0,0,0,3,24,1,4,1,1,1,0
0,0,0,1,21,1,7,1,0,0,0
0,0,0,2,25,1,14,0,0,0,1
0,0,0,19,57,1,42,2,0,1,0
0,0,0,4,33,0,9,0,0,0,0
0,0,0,3,38,1,61,0,0,1,0
0,0,0,4,33,1,62,0,0,0,0
0,0,0,0,23,1,20,1,0,1,0
1,0,0,4,23,1,0,1,0,1,0
0,0,0,5,33,1,63,0,1,2,1
0,0,0,1,28,1,64,0,0,1,0
0,0,0,1,44,0,65,0,1,1,0
0,0,0,6,39,1,0,0,0,0,0
0,0,0,0,58,1,66,2,0,2,0
1,0,0,6,38,1,0,0,0,1,0
0,0,0,17,38,1,18,0,0,0,0
0,0,0,0,51,1,25,2,0,0,0
0,0,0,0,44,1,67,0,0,0,1
0,0,0,6,54,1,14,2,0,1,1
0,0,0,2,35,1,27,0,0,1,0
0,0,0,0,44,1,68,0,0,2,0
0,0,0,0,35,1,33,0,0,1,0
0,0,0,0,31,1,57,0,0,2,0
0,0,0,0,60,0,59,2,0,0,1
0,0,0,0,21,1,4,1,1,1,0
0,0,0,0,33,1,0,0,0,2,0
0,0,0,7,31,0,69,0,0,1,0
0,0,0,4,32,0,2,0,0,0,1
0,0,0,0,31,0,70,0,0,2,0
0,0,2,3,23,1,20,1,0,1,1
0,0,0,0,69,0,71,2,1,2,0
0,0,0,5,34,0,2,0,0,0,0
0,0,0,0,35,1,20,0,0,2,0
0,0,0,0,33,0,72,0,1,0,0
0,0,0,8,44,0,2,0,0,1,1
0,0,0,0,21,1,38,1,0,1,1
0,0,0,2,35,1,73,0,0,0,0
0,0,0,3,37,1,14,0,0,0,0
0,0,0,1,30,0,0,0,0,0,1
0,0,0,0,37,0,2,0,1,0,0
0,0,0,0,24,1,41,1,0,1,0
0,0,0,2,46,0,2,2,0,1,0
0,0,0,0,20,1,4,1,1,0,1
0,0,0,0,21,1,5,1,1,1,0
0,0,2,1,21,1,74,1,0,1,1
0,0,0,2,37,1,60,0,0,0,0
0,0,0,4,35,1,15,0,1,1,0
0,0,0,0,29,1,75,0,1,1,0
0,1,0,9,34,1,0,0,0,1,0
0,0,0,0,28,1,26,0,0,2,0
0,0,0,3,30,0,2,0,0,1,0
0,0,0,0,20,1,27,1,0,1,1
0,0,0,13,27,1,0,0,0,1,1
0,0,0,0,20,1,76,1,0,1,0
0,0,0,0,36,0,9,0,0,0,0
0,0,0,3,53,0,2,2,0,0,1
0,0,0,0,39,1,46,0,1,2,0
0,0,0,1,24,0,2,1,1,2,0
0,0,0,0,32,1,14,0,0,1,1
0,0,0,6,51,0,77,2,0,0,1
0,0,0,19,30,1,14,0,0,0,1
0,0,0,1,25,1,78,0,0,2,0
0,0,0,5,42,0,0,0,1,0,1
0,0,0,0,34,1,35,0,0,1,0
0,0,0,0,42,0,2,0,0,0,0
0,0,0,1,27,0,2,0,1,1,0
0,0,0,3,31,1,79,0,0,0,1
0,0,0,4,43,0,72,0,0,0,0
0,0,0,4,24,1,14,1,1,1,1
0,0,0,4,59,0,2,2,0,1,0
0,0,0,1,28,1,13,0,1,1,0
0,0,0,4,29,0,77,0,0,0,1
0,0,0,3,37,1,0,0,0,0,0
0,0,0,0,31,0,2,0,0,2,0
0,0,0,0,36,0,0,0,1,1,0
0,0,0,1,24,1,0,1,0,0,1
0,0,0,5,25,1,80,0,0,1,0
0,0,0,1,36,0,2,0,0,0,0
0,0,0,1,40,0,53,0,0,0,0
0,0,0,0,27,0,2,0,1,0,0
0,0,1,8,48,1,14,2,0,1,1
0,0,1,2,27,0,22,0,0,1,1
0,0,0,1,58,1,14,2,0,0,0
0,0,1,0,20,1,57,1,0,1,1
0,0,0,1,25,1,14,0,0,1,0
0,0,0,1,34,0,2,0,1,0,0
0,0,0,3,30,1,29,0,0,0,0
0,0,0,0,23,0,2,1,0,1,0
0,0,0,1,23,0,22,1,0,1,1
0,0,0,3,54,1,0,2,0,1,1
0,0,0,1,20,1,29,1,0,1,1
0,0,0,14,37,1,35,0,0,1,0
0,0,0,0,35,0,2,0,1,1,0
0,1,2,4,22,0,2,1,0,0,1
0,0,0,1,56,1,38,2,1,0,0
0,0,0,0,56,0,9,2,0,0,1
0,0,0,0,21,1,4,1,1,1,1
0,0,0,1,39,0,2,0,0,2,0
0,0,0,0,59,1,14,2,0,0,0
0,0,0,2,38,0,0,0,0,1,1
0,0,0,0,42,0,2,0,1,1,1
0,1,0,10,38,0,81,0,0,1,0
0,0,0,22,39,1,14,0,1,1,1
0,0,0,25,27,1,0,0,0,1,1
0,0,0,1,40,0,2,0,0,1,0
0,0,0,0,37,0,72,0,0,1,0
0,0,0,3,37,1,26,0,0,1,0
0,0,0,3,46,0,2,2,0,1,1
0,0,0,2,43,0,2,0,0,2,0
0,0,0,1,21,1,75,1,0,1,0
0,0,0,1,26,1,6,0,0,1,0
0,0,0,3,27,1,0,0,0,1,1
0,0,0,1,34,1,73,0,1,2,0
0,0,0,4,25,0,70,0,0,1,0
0,0,0,0,29,1,82,0,0,0,0
0,0,0,5,44,1,0,0,0,0,0
0,1,0,9,24,0,70,1,0,1,1
0,0,0,9,31,0,2,0,0,1,1
0,0,0,0,37,1,83,0,0,0,0
0,0,0,1,30,0,2,0,0,0,0
0,0,0,1,26,0,2,0,0,1,1
0,0,0,0,23,0,2,1,0,1,1
0,0,0,0,49,0,2,2,1,0,1
0,0,0,2,30,0,22,0,0,0,1
0,0,0,0,23,1,15,1,0,0,1
0,0,0,1,29,0,2,0,1,1,0
0,0,0,10,30,1,0,0,0,1,1
0,0,0,0,37,0,84,0,0,1,0
0,0,0,2,66,0,77,2,0,0,0
0,0,0,1,30,0,12,0,1,0,0
0,0,0,0,21,1,85,1,0,1,0
0,0,0,1,19,1,29,1,1,1,1
0,0,0,11,54,1,20,2,0,1,0
0,0,0,3,32,0,13,0,1,1,0
0,0,0,1,38,0,86,0,0,0,1
0,0,0,1,49,0,2,2,0,1,1
0,0,3,2,23,1,85,1,0,1,1
0,0,0,8,31,1,35,0,0,1,1
0,0,0,0,25,1,87,0,0,1,1
0,0,0,1,27,1,26,0,0,2,0
0,0,0,0,40,0,2,0,0,1,0
0,1,0,14,30,1,35,0,0,1,1
0,0,0,6,32,1,25,0,0,1,1
0,0,2,9,28,0,54,0,0,0,0
0,0,0,0,59,0,9,2,1,0,0
0,1,0,5,31,1,0,0,0,2,0
0,0,0,1,24,1,88,1,0,1,0
0,0,0,0,23,0,22,1,0,2,1
0,0,0,1,34,1,0,0,0,1,0
0,0,0,2,47,0,2,2,0,0,0
0,1,0,23,35,1,18,0,1,1,1
0,0,0,1,23,1,4,1,0,1,1
0,0,0,3,31,0,2,0,0,2,1
0,0,0,2,47,1,14,2,0,0,0
0,0,0,4,67,0,4,2,0,1,1
0,0,0,0,59,0,9,2,1,0,0
0,0,0,0,36,0,71,0,0,1,0
0,8,1,8,20,1,35,1,0,2,1
0,0,3,10,26,0,89,0,0,0,1
0,0,0,12,57,1,14,2,0,1,0
0,0,0,0,37,0,2,0,1,2,0
0,0,0,8,37,1,90,0,0,2,1
0,0,0,1,23,1,26,1,0,0,0
0,0,0,0,48,1,33,2,0,1,0
0,0,1,1,22,0,91,1,1,0,0
0,0,0,0,36,0,9,0,0,0,0
0,0,0,3,24,0,92,1,0,1,1
0,0,0,1,35,0,2,0,0,1,0
0,0,0,3,33,1,0,0,0,0,0
1,1,0,2,25,1,93,0,0,1,1
0,1,0,3,22,1,0,1,0,1,0
0,0,0,0,24,1,10,1,0,1,1
0,0,0,1,56,1,17,2,0,0,0
0,0,0,1,39,1,25,0,0,1,0
0,0,0,0,22,1,62,1,0,2,1
0,0,0,1,22,0,2,1,0,1,1
0,0,0,0,62,1,25,2,0,0,0
0,0,0,4,46,1,94,2,0,0,0
0,0,0,20,29,1,35,0,1,0,1
0,0,1,3,31,0,9,0,0,0,1
0,0,0,1,35,1,68,0,0,1,0
0,0,0,1,47,0,2,2,0,0,0
0,0,0,2,25,1,14,0,0,0,1
0,0,0,1,21,1,57,1,0,1,1
0,0,0,2,23,1,15,1,0,1,1
0,0,0,0,52,0,2,2,0,2,1
0,0,0,2,22,0,77,1,0,1,1
1,0,0,1,20,1,0,1,0,1,1
0,0,0,1,29,1,0,0,0,0,0
0,0,0,0,60,1,13,2,1,0,1
0,0,0,0,52,0,2,2,1,0,0
0,0,0,0,33,0,95,0,1,1,0
0,0,0,1,30,0,59,0,1,2,0
0,0,0,1,45,1,33,2,0,0,1
1,0,0,21,34,0,2,0,0,1,1
0,0,0,1,47,0,2,2,0,1,0
0,0,0,0,26,1,26,0,0,1,1
0,0,0,0,51,0,9,2,1,0,1
0,0,0,2,44,1,0,0,0,1,0
0,0,0,0,22,0,2,1,1,0,0
0,0,0,7,51,1,14,2,1,1,0
0,0,0,1,27,1,33,0,0,2,0
0,0,0,0,34,1,96,0,1,0,1
0,0,0,0,24,1,52,1,1,2,0
0,0,0,0,46,1,97,2,0,0,0
2,0,1,15,32,1,14,0,0,0,1
0,0,0,0,23,1,4,1,1,0,1
0,0,0,7,32,1,35,0,0,2,0
0,0,0,1,54,1,0,2,0,1,0
0,0,0,3,52,0,0,2,1,1,0
0,0,0,2,44,0,0,0,0,2,0
0,0,0,0,34,0,53,0,0,0,1
0,0,0,0,44,1,75,0,0,1,0
0,0,0,1,56,0,2,2,0,0,0
0,0,0,0,54,1,20,2,0,2,0
0,0,0,21,39,1,35,0,0,1,1
0,0,0,0,29,0,2,0,1,0,0
0,0,0,4,50,1,35,2,0,1,1
0,0,0,3,28,0,0,0,0,1,1
0,0,0,3,39,1,98,0,1,1,1
0,0,0,0,24,0,2,1,0,1,1
0,0,0,2,24,0,31,1,1,1,1
0,0,0,0,22,1,68,1,0,2,1
0,0,0,7,41,1,0,0,0,1,0
0,0,0,6,29,1,0,0,0,1,1
0,0,0,3,42,1,99,0,0,0,1
0,0,0,0,23,0,2,1,1,1,1
0,0,0,0,38,1,5,0,0,0,0
0,0,0,3,28,1,27,0,1,0,1
0,0,0,0,23,0,91,1,0,0,1
0,0,0,10,38,1,14,0,0,0,1
0,0,0,0,47,0,2,2,0,0,0
0,0,0,2,26,1,4,0,0,1,1
0,0,0,0,44,1,0,0,0,1,0
0,0,1,1,22,1,57,1,0,1,1
0,1,0,6,25,1,0,0,0,1,1
0,0,0,2,40,1,4,0,1,1,0
0,0,0,8,59,1,14,2,0,1,1
0,0,0,4,27,1,68,0,0,2,1
0,0,0,2,22,1,14,1,0,0,1
0,0,0,5,26,1,100,0,0,0,1
0,0,0,4,36,1,52,0,1,1,1
0,0,0,17,45,1,18,2,0,1,1
2,0,0,6,41,1,61,0,0,1,1
0,0,0,2,52,1,0,2,0,1,0
0,0,0,0,26,1,15,0,1,0,0
0,0,0,1,25,1,4,0,0,1,1
0,0,0,6,37,0,2,0,0,1,0
0,1,0,1,24,1,4,1,0,1,0
0,0,0,1,54,1,101,2,1,0,0
0,0,0,3,30,0,2,0,1,2,1
0,0,0,5,59,0,102,2,0,1,0
0,0,0,1,57,1,0,2,0,1,0
0,0,0,3,32,1,29,0,0,1,1
0,0,0,1,48,0,70,2,0,2,1
0,0,0,1,31,1,0,0,0,1,1
0,0,0,1,34,1,0,0,1,0,0
0,0,0,2,25,1,4,0,0,1,0
0,0,0,2,26,1,7,0,0,0,0
0,0,0,2,25,1,13,0,1,1,1
0,0,0,4,25,1,20,0,0,1,1
0,0,0,13,27,1,0,0,0,0,1
0,0,0,15,30,1,103,0,0,1,1
0,0,0,8,37,1,0,0,0,1,1
0,0,0,1,43,1,0,0,0,1,0
0,0,0,0,27,1,104,0,0,0,0
0,0,1,18,27,1,18,0,0,0,1
0,0,0,8,50,1,0,2,0,0,0
0,0,0,0,39,0,2,0,0,0,0
0,0,0,0,58,0,11,2,0,1,0
0,0,0,2,23,1,4,1,0,0,1
0,0,0,0,39,1,4,0,1,2,0
0,0,0,0,56,0,9,2,0,0,0
0,0,0,0,44,1,63,0,0,0,0
0,0,0,4,43,0,2,0,0,0,0
0,0,0,14,41,1,14,0,0,1,1
0,0,0,6,29,0,8,0,0,1,0
0,1,3,6,27,1,33,0,0,0,1
0,0,0,1,33,0,2,0,0,1,1
0,0,0,2,37,0,2,0,0,1,1
0,0,0,2,29,1,105,0,0,1,0
0,0,0,1,61,1,42,2,0,1,1
1,3,0,24,26,0,12,0,0,1,1
0,0,0,0,55,1,106,2,0,1,0
0,0,0,8,40,1,14,0,0,2,1
0,0,0,2,58,1,107,2,0,0,0
0,0,0,1,54,0,12,2,1,0,0
0,0,0,6,23,1,108,1,0,0,1
0,0,0,6,45,1,14,2,0,2,1
0,0,0,3,27,1,0,0,0,1,1
0,0,1,2,25,1,14,0,0,0,0
0,0,1,0,20,0,31,1,0,1,1
1,0,0,20,43,1,35,0,0,1,0
0,0,0,0,27,1,3,0,0,2,1
0,5,0,12,24,0,0,1,0,1,1
0,0,0,0,22,1,109,1,0,1,1
0,0,0,8,35,0,2,0,0,1,0
0,0,0,1,28,1,46,0,0,0,0
0,0,0,9,25,1,57,0,0,0,1
0,0,0,10,34,1,45,0,0,1,0
0,0,2,11,25,1,17,0,0,1,1
0,0,0,5,34,0,77,0,0,1,1
0,0,0,0,63,0,2,2,1,0,0
0,0,0,0,45,0,461,2,0,1,1
0,0,0,0,48,0,2,2,0,1,0
0,0,0,0,27,1,111,0,1,1,1
0,0,0,6,44,1,35,0,0,0,0
0,0,0,3,45,1,14,2,1,1,0
0,0,0,8,40,1,112,0,0,0,1
0,1,3,4,24,1,113,1,0,1,1
0,0,0,0,33,1,0,0,0,2,1
0,0,1,0,21,1,13,1,0,0,1
0,0,0,6,44,1,0,0,0,0,1
0,0,0,7,30,0,31,0,0,1,1
0,0,0,0,32,1,42,0,1,1,0
0,0,0,1,29,1,114,0,1,0,1
0,0,0,0,56,0,2,2,0,0,0
0,0,4,9,32,1,29,0,0,1,0
0,0,0,1,31,0,2,0,1,0,1
0,0,0,4,22,0,89,1,0,1,0
0,0,0,0,58,0,53,2,1,0,0
0,0,1,17,29,1,115,0,0,1,1
0,0,0,0,23,1,0,1,0,1,0
0,0,0,0,38,1,42,0,1,2,0
0,0,0,9,26,0,54,0,0,1,1
0,0,0,5,47,0,53,2,0,0,0
0,0,0,1,24,1,14,1,0,1,1
0,0,0,0,38,1,33,0,0,1,0
0,0,0,2,22,1,14,1,1,2,1
2,0,0,18,41,0,116,0,0,1,1
0,0,0,5,55,1,14,2,0,1,0
0,0,0,4,58,1,117,2,1,1,1
0,0,0,0,21,0,2,1,0,0,0
0,0,0,3,28,0,22,0,0,1,1
0,0,0,19,47,1,14,2,1,1,1
0,2,0,8,31,0,2,0,0,1,1
0,0,0,0,21,1,8,1,0,1,1
0,0,0,13,61,1,14,2,0,1,1
0,0,0,0,31,1,4,0,0,1,0
0,0,0,26,46,1,29,2,0,0,1
1,0,0,1,20,1,0,1,0,1,0
0,0,0,2,39,1,118,0,1,0,1
0,0,0,2,50,0,2,2,0,0,0
0,0,0,1,25,1,10,0,0,0,0
2,1,0,11,28,1,17,0,0,1,0
0,0,0,12,38,1,119,0,0,0,0
0,0,0,3,23,1,29,1,0,1,0
0,0,0,0,27,0,2,0,1,1,1
0,0,0,5,35,1,52,0,1,1,0
0,0,0,2,37,1,35,0,0,1,1
0,0,0,0,30,0,2,0,1,1,0
0,0,0,0,30,0,53,0,0,0,0
0,0,0,0,25,0,70,0,0,1,1
1,0,0,2,22,1,120,1,0,1,1
0,0,0,4,40,0,9,0,0,0,0
0,0,0,0,24,1,79,1,0,0,1
0,0,0,2,30,0,2,0,1,1,0
0,0,0,2,27,1,461,0,0,1,0
1,0,0,1,21,1,0,1,0,1,1
0,0,1,0,21,0,2,1,0,1,1
0,0,0,2,59,0,9,2,0,1,0
0,0,0,0,25,1,3,0,0,1,0
0,0,0,0,20,1,4,1,0,1,0
0,0,0,5,46,1,122,2,0,1,1
0,0,0,2,29,0,32,0,0,1,0
0,0,0,8,49,1,123,2,0,0,1
0,0,0,0,21,1,104,1,0,1,0
0,0,0,0,22,0,124,1,1,1,0
0,0,0,0,20,1,25,1,0,1,0
0,0,0,8,24,1,25,1,0,2,0
0,0,1,2,26,0,2,0,0,2,0
0,0,0,1,28,1,125,0,0,1,1
0,0,0,0,25,1,4,0,0,0,0
0,0,0,1,24,0,126,1,0,0,0
0,0,0,5,29,1,0,0,1,1,1
0,0,0,9,38,1,0,0,0,1,0
0,0,2,8,25,1,42,0,0,1,1
0,0,0,2,24,1,15,1,1,1,1
0,0,0,4,51,1,0,2,1,0,0
0,1,0,4,24,1,14,1,0,1,1
0,0,0,0,53,1,14,2,1,0,0
0,0,0,0,24,1,14,1,0,0,0
0,0,0,0,29,1,61,0,0,1,0
0,0,0,2,23,1,0,1,0,1,0
0,0,0,2,45,1,127,2,0,0,0
0,0,0,0,28,0,128,0,1,0,0
0,0,0,0,21,1,33,1,0,1,1
0,0,0,2,27,0,2,0,0,1,1
0,0,0,3,36,1,35,0,0,1,1
0,0,0,0,29,0,53,0,1,0,0
0,0,0,0,32,0,129,0,1,2,1
0,0,0,4,36,1,14,0,0,1,0
0,0,3,1,23,1,4,1,0,1,1
0,0,0,0,22,0,2,1,0,1,1
0,0,0,0,42,1,21,0,0,0,0
0,0,0,4,47,1,42,2,0,1,1
0,0,0,3,29,1,125,0,0,0,1
0,0,0,0,21,1,4,1,0,1,1
0,0,0,2,56,0,2,2,0,0,0
0,0,0,22,34,1,35,0,0,1,0
0,1,0,3,24,1,26,1,0,1,1
0,0,0,13,31,1,0,0,0,0,1
0,0,0,3,37,1,0,0,0,2,1
0,1,0,2,22,0,2,1,1,1,1
0,0,0,0,51,0,2,2,0,2,0
0,1,0,1,21,1,0,1,0,1,1
0,0,0,5,29,1,0,0,0,1,0
0,0,0,3,41,0,9,0,0,1,1
0,1,0,10,29,1,4,0,1,0,1
0,0,0,0,48,0,2,2,0,2,0
0,0,0,6,23,1,96,1,0,2,1
0,0,0,3,52,1,35,2,0,2,0
0,0,0,13,29,1,35,0,0,1,1
0,0,0,4,38,0,2,0,0,0,1
0,0,0,4,37,0,27,0,0,2,0
0,0,0,0,23,1,10,1,1,1,0
0,0,0,0,36,1,3,0,0,1,0
0,0,0,2,22,1,5,1,0,1,1
0,0,0,3,41,1,42,0,0,1,0
0,0,0,7,29,1,35,0,0,2,1
0,0,0,2,48,1,0,2,0,0,0
0,0,0,0,22,0,130,1,1,0,0
0,0,0,0,34,0,2,0,1,1,1
0,0,0,0,40,1,14,0,1,0,0
0,0,0,1,32,0,31,0,0,1,1
0,0,0,4,49,0,36,2,0,0,1
0,0,0,5,27,0,126,0,0,1,1
0,0,0,1,38,1,93,0,0,0,1
0,0,0,5,52,1,21,2,0,2,1
0,0,0,2,50,1,14,2,1,0,1
0,0,0,1,51,1,0,2,0,1,0
0,0,0,5,22,1,0,1,0,2,1
0,0,0,7,29,1,0,0,1,0,1
0,0,0,0,24,1,131,1,1,1,1
0,0,0,2,25,1,132,0,0,0,0
0,0,0,5,50,1,35,2,0,2,1
0,0,0,0,29,0,2,0,0,0,1
0,0,0,2,53,1,133,2,0,0,0
0,0,0,2,31,0,2,0,0,0,1
0,0,0,1,38,1,75,0,1,1,0
0,0,0,3,24,0,0,1,0,1,0
0,0,0,11,66,1,134,2,1,1,1
0,0,0,6,42,1,61,0,0,1,1
0,0,0,1,27,0,22,0,0,0,1
1,0,0,4,24,1,26,1,0,2,1
0,0,0,0,61,1,14,2,1,0,0
0,0,0,0,32,1,57,0,0,0,0
0,0,0,10,61,1,10,2,0,0,0
0,0,0,3,26,0,2,0,1,0,0
0,0,0,8,66,1,80,2,0,1,1
0,0,0,2,23,0,2,1,1,0,0
0,0,1,2,23,1,4,1,0,2,0
0,0,0,0,23,0,2,1,1,1,0
0,0,0,3,28,1,135,0,1,0,0
0,0,0,0,59,0,11,2,0,2,0
0,0,0,2,32,1,14,0,1,0,1
0,0,0,0,45,0,2,2,1,0,0
0,0,0,2,29,1,38,0,1,1,1
0,0,0,13,46,1,4,2,0,2,0
0,0,0,0,33,1,114,0,0,0,0
0,0,0,1,23,0,136,1,0,1,1
0,3,1,15,25,1,26,0,0,1,1
0,0,0,5,41,1,42,0,0,0,0
0,0,0,3,34,1,0,0,0,0,1
0,1,0,21,25,1,0,0,0,1,1
0,0,0,3,26,1,137,0,0,1,1
0,0,0,0,28,0,138,0,1,0,0
0,0,0,9,32,1,76,0,0,1,1
0,0,1,2,24,1,139,1,0,1,1
0,0,0,0,33,0,2,0,0,2,0
0,0,0,3,30,1,35,0,1,0,0
